,Texto,Longitud,Clase
2605,"['english', 'saxon', 'longer', 'raider', 'polit', 'histori', 'continent', 'saxon', 'unclear', 'time', 'conflict', 'semi-legendari', 'hero', 'widukind', 'frankish', 'emperor', 'charlemagn', 'continent', 'saxon', 'longer']",20,2
2606,"['distinct', 'ethnic', 'group', 'countri', 'name', 'live', 'name', 'sever', 'region', 'state', 'germani', 'includ', 'lower', 'saxoni', 'includ', 'central', 'part', 'origin', 'saxon', 'homeland']",20,2
2607,"['known', 'old', 'saxoni', 'saxoni', 'upper', 'saxoni', 'well', 'saxony-anhalt', 'includ', 'old', 'lower', 'upper', 'saxon', 'region', 'current', 'state', 'saxoni', 'name', 'dynast', 'histori']",20,2
2608,"['name', 'saxon', 'may', 'deriv', 'kind', 'knife', 'associ', 'ethno', 'knife', 'name', 'seax', 'old', 'english', 'sax', 'german', 'sach', 'old', 'high', 'german', 'sax']",20,2
2609,"['old', 'nors', '7', '[8', 'seax', 'last', 'symbol', 'impact', 'english', 'counti', 'essex', 'middlesex', 'featur', 'three', 'seax', 'ceremoni', 'emblem', 'name', 'counti', 'along']",20,2
2610,"['celtic', 'languag', 'word', 'design', 'english', 'nation', 'deriv', 'latin', 'word', 'saxon', 'promin', 'exampl', 'loanword', 'english', 'scottish', 'gaelic', 'older', 'spell', 'sasunnach', 'word']",20,2
2611,"['sassenach', 'use', 'scot', 'scottish', 'english', 'gaelic-speak', '21st', 'centuri', '10', 'racial', 'pejor', 'term', 'english', 'person', 'oxford', 'english', 'dictionari', 'o', 'give', '1771']",20,2
2612,"['date', 'earliest', 'written', 'use', 'word', 'english', 'gaelic', 'name', 'england', 'sasann', 'older', 'spell', 'sasunn', 'genit', 'sasainn', 'sasannach', 'form', 'common', 'adject', 'suffix']",20,2
2613,"['sasanach', 'irish', 'word', 'englishman', 'sasana', 'mean', 'england', 'deriv', 'word', 'use', 'welsh', 'describ', 'english', 'peopl', 'saeson', 'singular', 'sai', 'languag', 'thing', 'english']",20,2
2614,"['cornish', 'term', 'english', 'sawsnek', 'deriv', '16th', 'centuri', 'cornish-speak', 'use', 'phrase', 'meea', 'navidna', 'cowza', 'sawzneck', 'feign', 'ignor', 'english', 'languag', '12', 'cornish']",20,2
2615,"['word', 'english', 'peopl', 'england', 'sowsnek', 'pow', 'sow', 'land', 'pay', 'saxon', 'similarli', 'breton', 'spoken', 'north-western', 'franc', 'saoz', 'english', 'saozneg', 'english', 'languag']",20,2
2616,"['label', 'saxon', 'romanian', 'sași', 'also', 'becam', 'attach', 'german', 'settler', 'settl', '12th', 'centuri', 'southeastern', 'transylvania', 'transylvania', 'saxon', 'migrat', 'neighbour', 'moldavia', 'name']",20,2
2617,"['georg', 'friederich', ""händel'"", 'visit', 'republ', 'venic', '1706', '–', '09', 'much', 'made', 'origin', 'saxoni', 'particular', 'venetian', 'greet', '1709', 'perform', 'opera', 'agrippina']",20,2
2618,"['finn', 'estonian', 'chang', 'usag', 'root', 'saxon', 'centuri', 'appli', 'whole', 'countri', 'germani', 'saksa', 'saksamaa', 'respect', 'german', 'saksalaiset', 'sakslas', 'respect', 'finnish', 'word']",20,2
2619,"['sakset', 'scissor', 'reflect', 'name', 'old', 'saxon', 'single-edg', 'sword', '—', 'seax', '—', 'name', 'saxon', 'supposedli', 'deriv', '14', 'estonian', 'sak', 'mean', 'nobleman']",20,2
2620,"['colloqui', 'wealthi', 'power', 'person', 'result', '13th', 'centuri', 'northern', 'crusad', ""estonia'"", 'upper', 'class', 'compris', 'mostli', 'person', 'german', 'origin', 'well', '20th', 'centuri']",20,2
2621,"['word', 'also', 'surviv', 'surnam', 'saß', 'sass', 'low', 'german', 'low', 'saxon', 'sachs', 'sach', 'dutch', 'femal', 'given', 'name', 'saskia', 'origin', 'meant', 'saxon']",20,2
2622,"['follow', 'downfal', 'henri', 'lion', '1129', '–', '1195', 'duke', 'saxoni', '1142', '–', '1180', 'subsequ', 'split', 'saxon', 'tribal', 'duchi', 'sever', 'territori', 'name']",20,2
2623,"['saxon', 'duchi', 'transfer', 'land', 'ascanian', 'famili', 'led', 'differenti', 'lower', 'saxoni', 'land', 'settl', 'saxon', 'tribe', 'upper', 'saxoni', 'land', 'belong', 'hous', 'wettin']",20,2
2624,"['gradual', 'latter', 'region', 'becam', 'known', 'saxoni', 'ultim', 'usurp', ""name'"", 'origin', 'geograph', 'mean', 'area', 'formerli', 'known', 'upper', 'saxoni', 'lie', 'central', 'germani']",20,2
2625,"[""ptolemy'"", 'geographia', 'written', '2nd', 'centuri', 'sometim', 'consid', 'contain', 'first', 'mention', 'saxon', 'copi', 'text', 'mention', 'tribe', 'call', 'saxon', 'area', 'north', 'lower']",20,2
2626,"['elb', '15', 'howev', 'version', 'refer', 'tribe', 'axon', 'may', 'misspel', 'tribe', 'tacitu', 'germania', 'call', 'avion', 'accord', 'theori', 'saxon', 'result', 'later', 'scribe']",20,2
2627,"['tri', 'correct', 'name', 'meant', 'noth', '16', 'hand', 'schütte', 'analysi', 'problem', ""ptolemy'"", 'map', 'northern', 'europ', 'believ', 'saxon', 'correct', 'note', 'loss', 'first']",20,2
2628,"['schütte', 'also', 'remark', 'mediev', 'tradit', 'call', 'area', 'old', 'saxoni', 'cover', 'westphalia', 'angria', 'eastphalia', '18', 'view', 'line', 'bede', 'mention', 'old', 'saxoni']",20,2
2629,"['first', 'undisput', 'mention', 'saxon', 'name', 'modern', 'form', 'ad', '356', 'julian', 'later', 'roman', 'emperor', 'mention', 'speech', 'alli', 'magnentiu', 'rival', 'emperor', 'gaul']",20,2
2630,"['zosimu', 'also', 'mention', 'specif', 'tribe', 'saxon', 'call', 'kouadoi', 'interpret', 'misunderstand', 'chauci', 'chamavi', 'enter', 'rhineland', 'displac', 'recent', 'settl', 'salian', 'frank', 'batavi']",20,2
2631,"['case', 'other', 'saxon', 'associ', 'use', 'boat', 'raid', 'order', 'defend', 'saxon', 'raider', 'roman', 'creat', 'militari', 'district', 'call', 'litu', 'saxonicum', 'saxon', 'coast']",20,2
2632,"['441', '–', '442', 'ad', 'saxon', 'mention', 'first', 'time', 'inhabit', 'britain', 'unknown', 'gaulish', 'historian', 'wrote', 'british', 'provinc', '...', 'reduc', 'saxon', 'rule']",20,2
2633,"['saxon', 'inhabit', 'present-day', 'northern', 'germani', 'first', 'mention', '555', 'frankish', 'king', 'theudebald', 'die', 'saxon', 'use', 'opportun', 'upris', 'upris', 'suppress', 'chlothar', ""theudebald'""]",20,2
2634,"['netherland', 'saxon', 'occupi', 'territori', 'south', 'frisian', 'north', 'frank', 'west', 'reach', 'far', 'gooi', 'region', 'south', 'far', 'lower', 'rhine', 'conquest', 'charlemagn', 'area']",20,2
2635,"['saxon', 'king', 'name', 'eadwac', 'conquer', 'anger', '463', 'dislodg', 'childer', 'salian', 'frank', 'alli', 'roman', 'empir', '24', 'possibl', 'saxon', 'settlement', 'great', 'britain']",20,2
2636,"['saxon', 'alreadi', 'live', 'along', 'saxon', 'shore', 'gaul', 'roman', 'foederati', 'citat', 'need', 'trace', 'document', 'also', 'archeolog', 'toponymi', 'notitia', 'dignitatum', 'mention', 'tribunu']",20,2
2637,"['cohorti', 'prima', 'nova', 'armoricana', 'grannona', 'litor', 'saxonico', 'locat', 'grannona', 'uncertain', 'identifi', 'historian', 'toponymist', 'differ', 'place', 'mainli', 'town', 'known', 'today', 'granvil']",20,2
2638,"['normandi', 'nearbi', 'notitia', 'dignitatum', 'explain', 'roman', 'soldier', 'came', 'toponymist', 'propos', 'graign', 'grania', '1109', '–', '1113', 'locat', 'grannona', 'grannonum', 'although', 'scholar']",20,2
2639,"['believ', 'could', 'element', 'gran', 'recognis', 'guernsey', 'greneroi', '11th', 'centuri', '26', 'like', 'deriv', 'gaulish', 'god', 'granno', '27', 'locat', 'closer', 'bayeux', 'gregori']",20,2
2640,"['saxon', 'unit', 'laeti', 'settl', 'bayeux', '–', 'saxon', 'baiocassens', '30', 'saxon', 'becam', 'subject', 'clovi', 'late', '5th', 'centuri', 'saxon', 'bayeux', 'compris', 'stand']",20,2
2641,"['armi', 'often', 'call', 'upon', 'serv', 'alongsid', 'local', 'levi', 'region', 'merovingian', 'militari', 'campaign', '589', 'saxon', 'wore', 'hair', 'breton', 'fashion', 'order', 'fredegund']",20,2
2642,"['bessin', 'exampl', 'clear', 'exampl', 'ouistreham', 'oistreham', '1086', 'étréham', 'oesterham', '1350', '38', 'huppain', 'hubbehain', ""hubba'"", 'home', 'surrain', 'surrehain', '11th', 'centuri', 'anoth']",20,2
2643,"['signific', 'exampl', 'found', 'norman', 'onomast', 'widespread', 'surnam', 'lecesn', '39', 'variant', 'spell', 'le', 'cesn', 'lesèn', 'lecèn', 'cesn', 'come', 'gallo-rom', 'saxinu', 'saxon']",20,2
2644,"['saisn', 'old', 'french', 'exampl', 'deriv', 'recent', 'anglo-scandinavian', 'toponym', 'case', 'would', 'numer', 'norman', 'region', 'pay', 'de', 'caux', 'basse-sein', 'north-cotentin', 'settl', 'german']",20,2
2645,"['addit', 'archaeolog', 'find', 'add', 'evid', 'document', 'result', 'toponym', 'research', 'around', 'citi', 'caen', 'bessin', 'vierville-sur-m', 'bénouvil', 'givervil', 'hérouvillett', 'excav', 'yield', 'numer']",20,2
2646,"['saxon', 'along', 'angl', 'frisian', 'jute', 'invad', 'migrat', 'island', 'great', 'britain', 'britannia', 'around', 'time', 'collaps', 'western', 'roman', 'empir', 'saxon', 'raider', 'harass']",20,2
2647,"['eastern', 'southern', 'shore', 'britannia', 'centuri', 'prompt', 'construct', 'string', 'coastal', 'fort', 'call', 'litora', 'saxonica', 'saxon', 'shore', 'end', 'roman', 'rule', 'britannia', 'mani']",20,2
2648,"['accord', 'tradit', 'saxon', 'tribe', 'first', 'enter', 'britain', 'en', 'mass', 'part', 'agreement', 'protect', 'briton', 'incurs', 'pict', 'gael', 'other', 'stori', 'report', 'sourc']",20,2
2649,"['historia', 'brittonum', 'gilda', 'indic', 'british', 'king', 'vortigern', 'allow', 'german', 'warlord', 'later', 'name', 'hengist', 'horsa', 'bede', 'settl', 'peopl', 'isl', 'thanet', 'exchang']",20,2
2650,"['historian', 'divid', 'follow', 'argu', 'takeov', 'southern', 'great', 'britain', 'anglo-saxon', 'peac', 'citat', 'need', 'known', 'account', 'nativ', 'briton', 'live', 'mid', '5th', 'centuri']",20,2
2651,"['gilda', 'describ', 'saxon', 'later', 'slaughter', 'battl', 'mon', 'badonicu', '44', 'year', 'wrote', 'histori', 'conquest', 'britain', 'halt', '8th', 'centuri', 'english', 'historian', 'bede']",20,2
2652,"['continent', 'saxon', 'live', 'known', 'old', 'saxoni', 'c', '531-804', 'appear', 'becom', 'consolid', 'end', '8th', 'centuri', 'subjug', 'emperor', 'charlemagn', 'polit', 'entiti', 'call']",20,2
2653,"['war', 'last', 'mani', 'year', 'length', 'end', 'acced', 'term', 'offer', 'king', 'renunci', 'nation', 'religi', 'custom', 'worship', 'devil', 'accept', 'sacrament', 'christian', 'faith']",20,2
2654,"['carolingian', 'rule', 'saxon', 'reduc', 'tributari', 'statu', 'evid', 'saxon', 'well', 'slavic', 'tributari', 'abodrit', 'wend', 'often', 'provid', 'troop', 'carolingian', 'overlord', 'duke', 'saxoni']",20,2
2655,"['becam', 'king', 'henri', 'fowler', '919', 'later', 'first', 'emperor', ""henry'"", 'son', 'otto', 'great', 'germani', '10th', 'centuri', 'lost', 'posit', '1024', 'duchi', 'divid']",20,2
2656,"['high', 'middl', 'age', 'salian', 'emperor', 'later', 'teuton', 'knight', 'german', 'settler', 'move', 'east', 'saal', 'area', 'western', 'slavic', 'tribe', 'sorb', 'sorb', 'gradual']",20,2
2657,"['germanis', 'region', 'subsequ', 'acquir', 'name', 'saxoni', 'polit', 'circumst', 'though', 'initi', 'call', 'march', 'meissen', 'ruler', 'meissen', 'acquir', 'control', 'duchi', 'saxoni', 'remnant']",20,2
2658,"['previou', 'duchi', '1423', 'eventu', 'appli', 'name', 'saxoni', 'whole', 'kingdom', 'sinc', 'part', 'eastern', 'germani', 'refer', 'saxoni', 'german', 'sachsen', 'sourc', 'misunderstand', 'origin']",20,2
2659,"['bede', 'northumbrian', 'write', 'around', 'year', '730', 'remark', 'old', 'continent', 'saxon', 'king', 'govern', 'sever', 'ealdormen', 'satrapa', 'war', 'cast', 'lot', 'leadership', 'time']",20,2
2660,"['peac', 'equal', 'power', 'regnum', 'saxonum', 'divid', 'three', 'provinc', '–', 'westphalia', 'eastphalia', 'angria', '–', 'compris', 'one', 'hundr', 'pagi', 'gaue', 'gau', 'satrap']",20,2
2661,"['mid', '9th', 'centuri', 'nithard', 'first', 'describ', 'social', 'structur', 'saxon', 'beneath', 'leader', 'cast', 'structur', 'rigid', 'saxon', 'languag', 'three', 'cast', 'exclud', 'slave']",20,2
2662,"['call', 'edhilingui', 'relat', 'term', 'aethel', 'frilingi', 'lazzi', 'term', 'subsequ', 'latinis', 'nobil', 'nobilior', 'ingenui', 'ingenuil', 'liberi', 'liberti', 'liti', 'servil', '46', 'accord']",20,2
2663,"['earli', 'tradit', 'presum', 'contain', 'good', 'deal', 'histor', 'truth', 'edhilingui', 'descend', 'saxon', 'led', 'tribe', 'holstein', 'migrat', '6th', 'centuri', '46', 'conquer', 'warrior']",20,2
2664,"['elit', 'frilingi', 'repres', 'descend', 'amicii', 'auxiliarii', 'manumissi', 'cast', 'lazzi', 'repres', 'descend', 'origin', 'inhabit', 'conquer', 'territori', 'forc', 'make', 'oath', 'submiss', 'pay']",20,2
2665,"['lex', 'saxonum', 'regul', 'saxon', 'unusu', 'societi', 'intermarriag', 'cast', 'forbidden', 'lex', 'wergild', 'set', 'base', 'upon', 'cast', 'membership', 'edhilingui', 'worth', '1,440', 'solidi']",20,2
2666,"['700', 'head', 'cattl', 'highest', 'wergild', 'contin', 'price', 'bride', 'also', 'high', 'six', 'time', 'much', 'frilingi', 'eight', 'time', 'much', 'lazzi', 'gulf', 'nobl']",20,2
2667,"['accord', 'vita', 'lebuini', 'antiqua', 'import', 'sourc', 'earli', 'saxon', 'histori', 'saxon', 'held', 'annual', 'council', 'marklo', 'westphalia', 'confirm', 'law', 'gave', 'judgment', 'outstand']",20,2
2668,"['case', 'determin', 'common', 'counsel', 'whether', 'would', 'go', 'war', 'peac', 'year', '45', 'three', 'cast', 'particip', 'gener', 'council', 'twelv', 'repres', 'cast', 'sent']",20,2
2669,"['gau', '782', 'charlemagn', 'abolish', 'system', 'gaue', 'replac', 'grafschaftsverfassung', 'system', 'counti', 'typic', 'francia', '48', 'prohibit', 'marklo', 'council', 'charlemagn', 'push', 'frilingi', 'lazzi']",20,2
2670,"['polit', 'power', 'old', 'saxon', 'system', 'abgabengrundherrschaft', 'lordship', 'base', 'due', 'tax', 'replac', 'form', 'feudal', 'base', 'servic', 'labour', 'person', 'relationship', 'oath', '49']",20,2
2671,"['saxon', 'religi', 'practic', 'close', 'relat', 'polit', 'practic', 'annual', 'council', 'entir', 'tribe', 'began', 'invoc', 'god', 'procedur', 'duke', 'elect', 'wartim', 'draw', 'lot']",20,2
2672,"['presum', 'religi', 'signific', 'e', 'give', 'trust', 'divin', 'provid', '–', 'seem', '–', 'guid', 'random', 'decis', 'make', '50', 'also', 'sacr', 'ritual', 'object']",20,2
2673,"['pillar', 'call', 'irminsul', 'believ', 'connect', 'heaven', 'earth', 'exampl', 'tree', 'ladder', 'heaven', 'numer', 'religion', 'charlemagn', 'one', 'pillar', 'chop', '772', 'close', 'eresburg']",20,2
2674,"['saxon', 'freemen', 'servil', 'class', 'remain', 'faith', 'origin', 'belief', 'long', 'nomin', 'convers', 'christian', 'nurs', 'hatr', 'upper', 'class', 'frankish', 'assist', 'marginalis', 'polit']",20,2
2675,"['power', 'lower', 'class', 'plebeium', 'vulgu', 'cive', 'problem', 'christian', 'author', 'late', '836', 'translatio', 'liborii', 'remark', 'obstinaci', 'pagan', 'ritu', 'et', 'superstitio', 'usag']",20,2
2676,"['continent', 'saxon', 'evangelis', 'larg', 'english', 'missionari', 'late', '7th', 'earli', '8th', 'centuri', 'around', '695', 'two', 'earli', 'english', 'missionari', 'hewald', 'white', 'hewald']",20,2
2677,"['black', 'martyr', 'vicani', 'villag', '50', 'throughout', 'centuri', 'follow', 'villag', 'peasant', 'prove', 'greatest', 'oppon', 'christianis', 'missionari', 'often', 'receiv', 'support', 'edhilingui', 'noblemen']",20,2
2678,"['saint', 'lebuin', 'englishman', '745', '770', 'preach', 'saxon', 'mainli', 'eastern', 'netherland', 'built', 'church', 'made', 'mani', 'friend', 'among', 'nobil', 'ralli', 'save', 'angri']",20,2
2679,"['mob', 'annual', 'council', 'marklo', 'near', 'river', 'weser', 'bremen', 'social', 'tension', 'aros', 'christianity-sympathet', 'noblemen', 'pagan', 'lower', 'cast', 'staunchli', 'faith', 'tradit', 'religion']",20,2
2680,"['charlemagn', 'saxon', 'war', 'chief', 'object', 'convers', 'integr', 'saxon', 'frankish', 'empir', 'though', 'much', 'highest', 'cast', 'convert', 'readili', 'forc', 'baptism', 'forc', 'tith']",20,2
2681,"['made', 'enemi', 'lower', 'order', 'even', 'contemporari', 'found', 'method', 'employ', 'win', 'saxon', 'want', 'excerpt', 'letter', 'alcuin', 'york', 'friend', 'meginfrid', 'written', '796']",20,2
2682,"['light', 'yoke', 'sweet', 'burden', 'christ', 'preach', 'obstin', 'peopl', 'saxon', 'much', 'determin', 'payment', 'tith', 'exact', 'forc', 'legal', 'decre', 'appli', 'fault', 'trifl']",20,2
2683,"['9th', 'centuri', 'saxon', 'nobil', 'becam', 'vigor', 'support', 'monastic', 'form', 'bulwark', 'christian', 'exist', 'slavic', 'pagan', 'east', 'nordic', 'pagan', 'vike', 'north', 'much']",20,2
2684,"['christian', 'literatur', 'produc', 'vernacular', 'old', 'saxon', 'notabl', 'one', 'result', 'literari', 'output', 'wide', 'influenc', 'saxon', 'monasteri', 'fulda', 'corvey', 'verden', 'theolog', 'controversi']",20,2
2685,"['earli', 'date', 'charlemagn', 'loui', 'piou', 'support', 'christian', 'vernacular', 'work', 'order', 'evangelis', 'saxon', 'effici', 'heliand', 'vers', 'epic', 'life', 'christ', 'german', 'set']",20,2
2686,"['genesi', 'anoth', 'epic', 'retel', 'event', 'first', 'book', 'bibl', 'commiss', 'earli', '9th', 'centuri', 'loui', 'dissemin', 'scriptur', 'knowledg', 'mass', 'council', 'tour', '813']",20,2
2687,"['synod', 'mainz', '848', 'declar', 'homili', 'ought', 'preach', 'vernacular', 'earliest', 'preserv', 'text', 'saxon', 'languag', 'baptism', 'vow', 'late', '8th', 'earli', '9th', 'centuri']",20,2
2688,"['charlemagn', 'english', 'ˈʃɑːrləmeɪn', 'ˌʃɑːrləˈmeɪn', '/;', 'french', 'ʃaʁləmaɲ', '3', 'charl', 'great', 'b', '2', 'april', '748', '4', 'c', '–', '28', 'januari', '814']",20,2
2689,"['number', 'charl', 'king', 'frank', '768', 'king', 'lombard', '774', 'emperor', 'roman', '800', 'earli', 'middl', 'age', 'unit', 'major', 'western', 'central', 'europ', 'first']",20,2
2690,"['recognis', 'emperor', 'rule', 'western', 'europ', 'sinc', 'fall', 'western', 'roman', 'empir', 'around', 'three', 'centuri', 'earlier', '5', 'expand', 'frankish', 'state', 'charlemagn', 'found']",20,2
2691,"['charlemagn', 'eldest', 'son', 'pepin', 'short', 'bertrada', 'laon', 'born', 'canon', 'marriag', '6', 'becam', 'king', 'frank', '768', 'follow', ""father'"", 'death', 'initi', 'co-rul']",20,2
2692,"['brother', 'carloman', 'latter', '’', 'death', '771', '7', 'sole', 'ruler', 'continu', ""father'"", 'polici', 'toward', 'papaci', 'becam', 'protector', 'remov', 'lombard', 'power', 'northern']",20,2
2693,"['itali', 'lead', 'incurs', 'muslim', 'spain', 'campaign', 'saxon', 'east', 'christianis', 'upon', 'penalti', 'death', 'lead', 'event', 'massacr', 'verden', 'reach', 'height', 'power', '800']",20,2
2694,"['charlemagn', 'call', 'father', 'europ', 'pater', 'europa', '[8', 'unit', 'western', 'europ', 'first', 'time', 'sinc', 'classic', 'era', 'roman', 'empir', 'unit', 'part', 'europ']",20,2
2695,"['never', 'frankish', 'roman', 'rule', 'rule', 'spur', 'carolingian', 'renaiss', 'period', 'energet', 'cultur', 'intellectu', 'activ', 'within', 'western', 'church', 'eastern', 'orthodox', 'church', 'view']",20,2
2696,"['charlemagn', 'less', 'favour', 'due', 'support', 'filioqu', ""pope'"", 'prefer', 'emperor', 'byzantin', ""empire'"", 'first', 'femal', 'monarch', 'iren', 'athen', 'disput', 'led', 'eventu', 'later']",20,2
2697,"['charlemagn', 'die', '814', 'laid', 'rest', 'aachen', 'cathedr', 'imperi', 'capit', 'citi', 'aachen', 'marri', 'least', 'four', 'time', 'three', 'legitim', 'son', 'live', 'adulthood']",20,2
2698,"['name', 'charl', 'french', 'english', 'carolu', 'latin', 'grandfath', 'charl', 'martel', 'later', 'old', 'french', 'historian', 'dub', 'charl', 'le', 'magn', 'charl', 'great', '10']",20,2
2699,"['becom', 'charlemagn', 'english', 'norman', 'conquest', 'england', 'chang', 'english', 'languag', 'epithet', 'carolu', 'magnu', 'wide', 'use', 'lead', 'numer', 'translat', 'mani', 'languag', 'europ']",20,2
