,Texto,Clase
4203,"['newli', 'norman', 'kept', 'household', 'knight', 'fief', 'gradual', 'household', 'knight', 'came', 'grant', 'land', 'subinfeud', 'william', 'newli']",2
4204,"['castl', 'garrison', 'organis', 'militari', 'forc', 'departur', 'pre-conquest', 'english', 'practic', 'base']",2
4205,"[""william'"", 'death', 'weather', 'rebellion', 'nativ', 'anglo-saxon', 'aristocraci', 'norman', 'continent', 'magnat', 'norman', 'william', 'conquest', 'land', 'england']",2
4206,"['pacifi', 'newli', 'rich', 'norman', 'england', 'came', ""william'"", 'upper', 'norman', 'nobil']",2
4207,"['group', 'land', 'held', 'englishmen', 'norman']",2
4208,"['mediev', 'chronicl', 'william', 'malmesburi', 'king', 'seiz', 'depopul', 'land', 'parish', 'royal', 'forest', 'hunt', 'modern', 'historian', 'forest']",2
4209,"['land', 'archaeolog', 'studi', 'shown', 'spars', 'royal', 'forest', 'william', 'love', 'hunt']",2
4210,"['1066', 'william', 'attempt', 'domain', 'realm', 'law', 'seal', '1066', 'surviv', 'conquer', 'england', 'king', 'mention', 'duke', 'normandi']",2
4211,"['king', 'england', 'acknowledg', 'evid', ""william'"", 'land', 'administr', 'machineri', 'normandi', 'england']",2
4212,"['william', 'took', 'english', 'govern', 'complex', 'norman', 'england', 'shire', 'counti', 'hundr', 'wapentak', 'shire', 'administ', 'royal', 'offici']",2
4213,"['justic', 'royal', 'revenu', 'domain', 'william', 'forc', 'duke', 'forth', 'contin', 'england']",2
4214,"['govern', ""william'"", 'household', 'realm', 'decis']",2
4215,[],2
4216,"['william', 'danegeld', 'land', 'tax', 'william', 'tax', 'european', 'ruler', 'period', 'tax', 'base', 'landhold', 'rate', 'year', 'rate']",2
4217,"['coinag', 'domain', 'mint', 'cycl', 'style', 'english', 'coin', 'silver', 'artist', 're-mint']",2
4218,"['coinag', 'contin', 'coinag', 'legal', 'tender']",2
4219,"['besid', 'taxat', ""william'"", 'landhold', 'england', 'strengthen', 'rule', 'king', ""edward'"", 'heir', 'control', 'former', 'royal', 'land', 'control']",2
4220,"['christma', '1085', 'william', 'order', 'compil', 'survey', 'landhold', 'held', 'vassal', 'kingdom', 'organis', 'counti', 'work', 'domesday', 'counti']",2
4221,"['conquest', 'tax', 'assess', 'peasant', 'plough', 'english', 'counti', 'tee', 'ribbl', 'work']",2
4222,"['swore', 'salisburi', 'oath', 'renew', 'oath']",2
4223,"['william', 'england', '1086', 'arriv', 'contin', 'marri', 'daughter', 'constanc', 'duke', 'alan', 'brittani', 'further', 'polici', 'seek', 'alli']",2
4224,"['alli', 'french', 'king', 'appear', 'stir', 'troubl', 'william', 'led', 'expedit', 'french']",2
4225,"['priori', 'saint', 'gervas', 'rouen', 'die']",2
4226,[],2
4227,"['william', 'normandi', 'robert', 'custodi', 'england', ""william'"", 'surviv', 'son', 'william', 'assumpt', 'king', 'youngest', 'son', 'henri', 'receiv']",2
4228,"['sent', 'william', 'england', '8', 'septemb', 'lanfranc', 'order', 'archbishop', 'aid', 'king']",2
4229,"['disord', ""william'"", 'death', 'everyon', 'deathb', 'rouen', 'hurri', 'attend', 'affair', 'clergi', 'rouen', 'sent', 'caen', 'william', 'buri']",2
4230,"['son', 'henri', 'disturb', 'assert', 'citizen', 'caen', 'illeg', 'despoil', 'land', 'church']",2
4231,"['tomb', 'corps', 'space', 'attend', 'forc']",2
4232,"[""william'"", 'grave', 'current', 'marbl', 'slab', 'latin', 'inscript', 'date', 'centuri', 'tomb', 'disturb', '1087', '1522', 'grave', 'order']",2
4233,"['french', 'war', 'religion', 'grave', 'reopen', 'bone', 'lost', 'thigh', 'bone', 'lone']",2
4234,"['consequ', ""william'"", 'death', 'war', 'son', 'robert', 'william', 'control', 'england', 'normandi', ""william'"", 'death', '1100', 'success', 'youngest']",2
4235,"['brother', ""robert'"", 'captur', 'henri', 'battl', 'tinchebray', '1106', 'difficulti', 'success', 'led']",2
4236,"['revolt', '1089', 'manag', 'free', 'norman']",2
4237,"['impact', 'england', ""william'"", 'conquest', 'church', 'aristocraci', 'cultur', 'languag', 'countri', 'modern', 'conquest', 'kingdom', 'contact', 'franc', 'forg']",2
4238,"[""william'"", 'invas', 'sunder', 'formerli', 'england', 'scandinavia', ""william'"", 'govern', 'blend', 'element']",2
4239,"['southern', 'conquest', 'radic', 'european', 'rome']",2
4240,[],2
4241,"[""william'"", 'reign', 'histor', 'controversi', 'death', 'william', 'poitier', 'wrote', 'glowingli', ""william'"", 'reign', 'benefit', 'obituari', 'notic', 'william']",2
4242,"['conquest', 'politician', 'leader', 'william', 'reign', 'polit', 'english', 'reign', 'queen', 'elizabeth']",2
4243,"['attempt', 'restor', '17th', '18th', 'centuri']",2
4244,[],2
4245,"['hundr', 'year', 'war', 'conflict', 'europ', '1337', '1453', 'wage', 'hous', 'plantagenet', 'cadet', 'hous', 'lancast', 'ruler', 'kingdom']",2
4246,"['kingdom', 'franc', 'conflict', 'middl', 'age', 'king', 'rival', 'dynasti', 'fought', 'throne']",2
4247,"['historian', 'hundr', 'year', 'war', 'historiograph', 'periodis', 'encompass', 'conflict', 'construct', 'longest', 'militari', 'conflict', 'european', 'war', 'phase']",2
4248,"['carolin', 'war', '1369', '1389', 'lancastrian', 'war', '1415', '1453', 'drew', 'alli']",2
4249,"['conflict', 'trace', 'crisi', '14th', 'centuri', 'europ', 'outbreak', 'war', 'gradual', 'tension', 'king', 'franc', 'england', 'gasconi', 'flander']",2
4250,"['tension', 'french', 'english', 'crown', 'centuri', 'origin', 'english', 'royal', 'french', 'norman', 'angevin', 'origin', 'english', 'monarch', 'therefor']",2
4251,"['vassal', 'king', 'franc', 'english', ""king'"", 'french', 'fief', 'sourc', 'conflict', 'monarchi']",2
4252,"['opportun', 'whenev', 'england', 'war', 'scotland']",2
4253,"['1328', 'charl', 'iv', 'franc', 'die', 'son', 'brother', 'disallow', 'femal', 'success', ""charles'"", 'closest', 'nephew', 'edward', 'iii']",2
4254,"['isabella', 'throne', 'franc', 'son', 'french', 'nobil', 'reject', 'isabella', 'transmit', 'right']",2
4255,"['throne', ""charles'"", 'patrilin', 'philip', 'count', 'valoi', 'edward', 'protest', 'ultim', 'submit', 'homag', 'gasconi', 'french', 'disagr', 'edward']",2
4256,"['year', 'war', 'english', 'led', 'king', 'son', 'edward', 'princ', 'resound', 'success', 'créci', '1346', 'poitier', '1356', 'king']",2
4257,"['1378', 'french', 'king', 'charl', 'wise', 'leadership', 'bertrand', 'du', 'guesclin', 'reconqu', 'land', 'cede', 'king', 'edward', 'treati']",2
4258,"['royal', 'death', '1347', '1351', 'loss', 'french', '4', 'english', 'crisi', 'led', 'period', 'civil', 'unrest', 'countri', 'struggl']",2
4259,"['newli', 'crown', 'henri', 'v', 'england', 'seiz', 'opportun', 'mental', 'charl', 'vi', 'franc', 'french', 'civil', 'war', 'armagnac']",2
4260,"['agincourt', '1415', 'verneuil', '1424', 'allianc', 'burgundian', 'prospect', 'ultim', 'english', 'triumph']",2
4261,"['boost', 'french', 'loss', 'burgundi', 'alli']",2
4262,"['sieg', 'orléan', '1429', 'announc', 'english', 'hope', 'conquest', 'captur', 'joan', 'burgundian', 'execut', '1431', 'crush', 'french', 'victori']",2
4263,"['1453', 'conclud', 'war', 'favour', 'valoi', 'dynasti', 'england', 'lost', 'continent', 'possess']",2
4264,"['conflict', 'area', 'contemporarili', 'war', 'war', 'breton', 'success', '1341', '1365', 'castilian', 'civil', 'war', '1366', '1369', 'war']",2
4265,"[""war'"", 'feudal', 'armi', 'troop', 'aristocrat', 'democratis', 'manpow', 'armi', 'dynast', 'conflict', 'war', 'french', 'english', 'nation', 'wider']",2
4266,"['franc', 'civil', 'war', 'deadli', 'epidem', 'famin', 'bandit', 'free-compani', 'mercenari', 'drastic', 'england', 'polit', 'forc', 'came', 'costli']",2
4267,"['femal', 'success', 'french', 'throne', 'death', 'loui', '1316', 'loui', 'daughter', 'john', 'franc', 'day', 'furthermor', 'daughter', 'margaret']",2
4268,"['affair', 'philip', 'count', 'poitier', 'brother', 'loui', 'posit', 'crown', 'stanc', 'women']",2
4269,"['philip', 'v', 'law', 'procur', 'daughter']",2
4270,"['charl', 'iv', 'die', '1328', 'daughter', 'pregnant', 'wife', 'unborn', 'king', 'charl', 'successor', 'nobl', 'blanch', 'franc', 'duchess']",2
4271,"['proxim', 'nearest', 'charl', 'iv', 'nephew', 'edward', 'iii', 'england', 'edward', 'son', 'isabella', 'sister', 'charl', 'iv', 'transmit']",2
4272,"['baulk', 'prospect', 'rule', 'isabel', 'roger', 'mortim', 'suspect', 'murder', 'english', 'king']",2
4273,"['inherit', 'exclud', 'nearest', 'heir', 'ancestri']",2
4274,[],2
4275,"['edward', 'iii', 'reluctantli', 'recognis', 'philip', 'vi', 'paid', 'homag', 'french', 'fief', 'concess', 'guyenn', 'reserv', 'right', 'reclaim']",2
4276,"['tension', 'french', 'english', 'monarchi', 'trace', '1066', 'norman', 'conquest', 'england', 'english', 'throne', 'seiz', 'duke', 'normandi', 'vassal']",2
4277,"['success', 'nobl', 'land', 'franc', 'put', 'power', 'french', 'king', 'power', 'england']",2
4278,"['rule', 'franc', 'english', 'monarch', 'struggl']",2
4279,"['anglo-norman', 'dynasti', 'rule', 'england', 'norman', 'conquest', '1066', 'henri', 'son', 'geoffrey', 'anjou', 'empress', 'matilda', 'great-grandson', 'william']",2
4280,"['henri', 'ii', 'angevin', 'king', 'rule', 'angevin', 'empir', 'french', 'territori', 'king']",2
4281,"['autonomi', 'french', 'domain', 'neutralis', 'issu']",2
4282,"['king', 'john', 'england', 'inherit', 'angevin', 'domain', 'brother', 'richard', 'philip', 'ii', 'franc', 'act', 'decis', 'weak', 'john']",2
4283,"['continent', 'possess', ""john'"", 'reign', 'battl', 'bouvin', '1214', 'saintong', 'war', '1242']",2
4284,"['guyenn', 'import', 'dynast', 'explain', 'outbreak', 'war', 'guyenn', 'pose', 'king', 'franc', 'england', 'edward', 'iii', 'vassal', 'philip']",2
4285,"['suzerainti', 'king', 'franc', 'practic', 'judgment', 'guyenn', 'appeal', 'french', 'royal', 'court']",2
4286,"['english', 'therefor', 'sovereignti', 'guyenn', 'latent']",2
4287,"['war', 'saint-sardo', 'charl', 'valoi', 'father', 'philip', 'vi', 'invad', 'aquitain', 'behalf', 'charl', 'iv', 'conquer', 'duchi', 'insurrect']",2
4288,"['charl', 'iv', 'grudgingli', 'return', 'territori', '1325', 'recov', 'duchi', 'edward', 'ii']",2
4289,"['king', 'franc', 'restor', 'guyenn', 'minu', 'agen', 'french', 'return', 'land', 'philip', 'vi', 'june', '1329', 'edward', 'iii']",2
4290,"['vi', 'record', 'homag', 'fief', 'detach', 'duchi', 'guyenn', 'charl', 'iv', 'agen']",2
4291,"['11th', 'centuri', 'gasconi', 'southwest', 'franc', 'aquitain', 'guyenn', 'guienn', 'form', 'guyenn', 'gasconi', 'french', 'guyenne-et-gascogn', 'angevin', 'king']",2
4292,"['marri', 'former', 'queen', 'franc', 'eleanor', 'aquitain', '1152', 'land', 'held', 'vassalag']",2
4293,"['edward', ""iii'"", 'reign', '1', 'februari', '1327', 'aquitain', 'duchi', 'gasconi', 'gasconi', 'came', 'territori', 'held', 'angevin', 'plantagenet']",2
4294,"['year', 'edward', ""iii'"", 'reign', 'gasconi', 'friction', 'english', 'argu', 'charl', 'iv', 'act', 'tenant', 'edward', 'duchi', 'free']",2
4295,"['17', 'year-old', 'edward', 'iii', 'paid', 'homag', 'philip', 'vi', 'tradit', 'demand']",2
4296,"['homag', 'french', 'pressur', 'english', 'administr']",2
4297,"['gasconi', 'sore', ""edward'"", 'advis', 'robert', 'iii', 'artoi', 'robert', 'exil', 'french', 'court', 'fallen', 'philip', 'vi', 'inherit']",2
4298,"['franc', 'alli', 'kingdom', 'scotland', 'english', 'king', 'tri', 'subjug', 'area', '1295', 'treati', 'sign', 'franc', 'scotland', 'reign']",2
4299,"['treati', '1326', 'promis', 'scotland', 'franc', 'scot', 'england', 'invad', 'countri', 'franc']",2
4300,"['philip', 'vi', 'assembl', 'naval', 'fleet', 'marseil', 'ambiti', 'plan', 'crusad', 'holi', 'land', 'plan', 'fleet', 'element', 'scottish']",2
4301,"['england', '15', 'crisi', 'edward', 'english', 'armi', 'scot', 'suitabl', 'gasconi', 'ambassador']",2
4302,"['april', '1337', 'philip', 'franc', 'invit', 'deleg', 'england', 'refus', 'arrière-ban', 'liter', 'arm', 'proclaim', 'franc', 'april', '1337']",2
4303,"['duchi', 'aquitain', 'gasconi', ""king'"", 'edward', 'iii', 'breach', 'oblig', 'vassal', 'shelter']",2
4304,"['charl', 'iv', 'die', 'edward', 'success', 'french', 'throne', 'right', 'isabella', 'charl', ""iv'"", 'sister', 'daughter', 'philip', 'iv']",2
4305,"['1329', 'edward', 'reviv', '1340', 'titl', 'king', 'franc', 'french', 'royal', 'arm']",2
4306,"['januari', '1340', 'edward', 'iii', 'receiv', 'homag', 'guy', 'half-broth', 'count', 'flander', 'ghent', 'ypre', 'bruge', 'proclaim', 'edward']",2
4307,"['low', 'countri', 'loyal', 'true', 'king', 'franc', 'rebel', 'philip', 'februari', '1340']",2
4308,"['flander', 'english', 'wool', 'trade', 'flander', 'textil', 'product', 'england', 'raw', 'materi', 'edward', 'iii', 'command', 'chancellor', 'sit']",2
4309,"['110,000', 'sheep', 'sussex', 'mediev', 'english', 'monasteri', 'produc', 'surplus', 'wool', 'europ']",2
4310,"['shrink', 'wool', 'trade', 'flander', 'wine']",2
4311,"['june', '1340', 'edward', 'fleet', 'sail', 'england', 'arriv', 'zwin', 'estuari', 'day', 'french', 'fleet', 'defens', 'port', 'slui']",2
4312,"['wind', 'afternoon', 'english', 'attack', 'wind', 'sun', 'french', 'fleet', 'destroy', 'battl']",2
4313,"['england', 'english', 'war', 'prevent', 'french', 'invas', ""edward'"", 'fund', 'ran', 'war', 'probabl', 'death', 'duke', 'brittani', 'success']",2
4314,"['1341', 'conflict', 'success', 'duchi', 'brittani', 'war', 'breton', 'success', 'edward', 'john', 'montfort', 'philip', 'charl', 'bloi', 'action']",2
4315,"['brittani', 'campaign', 'gasconi', 'met', 'success', '25', 'english-back', 'montfort', 'succeed', 'duchi']",2
4316,"['juli', '1346', 'edward', 'invas', 'land', ""normandy'"", 'cotentin', 'st', 'vaast', 'english', 'armi', 'captur', 'unguard', 'caen', 'day']",2
4317,"['edward', 'march', 'low', 'countri', 'pillag', 'sein', 'find', 'destroy', 'worryingli', 'pari']",2
4318,"['blanchetaqu', ""philip'"", 'armi', 'strand', 'edward']",2
4319,"['battl', 'créci', 'disast', 'french', 'longbowmen', 'french', 'king', 'armi', 'attack', 'readi', 'philip', 'appeal', 'scottish', 'alli', 'diversionari']",2
4320,"['respond', 'invad', 'england', 'armi', 'defeat', 'captur', 'battl', ""neville'"", '17', 'octob']",2
4321,"['franc', 'edward', 'unoppos', 'besieg', 'calai', 'english', 'captur', '1347', 'import', 'strateg', 'asset', 'english', 'troop', 'safe', 'franc']",2
4322,"['1348', 'death', 'arriv', 'pari', 'ravag', 'europ', '1355', 'plagu', 'england', 'recov', 'financi', 'king', ""edward'"", 'son', 'namesak']",2
4323,"['gasconi', 'franc', 'pillag', 'avignonet', 'castelnaudari', 'sack', 'carcassonn', 'plunder', 'narbonn', 'year']",2
4324,"['john', 'ii', 'franc', 'john', 'good']",2
4325,"['led', 'battl', 'poitier', 'septemb', '1356', 'armi', 'rout', 'french', 'battl', 'gascon', 'nobl', 'jean', 'de', 'grailli', 'captal']",2
4326,"['forest', 'french', 'contain', 'de', 'grailli', 'led', 'flank', 'movement', 'horsemen', 'french']",2
4327,"['charl', 'v', 'power', 'king', 'regent']",2
4328,"['kingdom', 'state', 'undon', 'thiev', 'robber', 'everywher', 'land', 'nobl', 'despis', 'hate', 'other', 'took', 'thought', 'lord', 'despoil']",2
4329,"['trampl', 'underfoot', 'rob', 'pillag', 'peasant', 'good', 'chronicl', 'jean', 'de', 'venett']",2
4330,"['edward', 'invad', 'franc', 'hope', 'capitalis', 'discont', 'seiz', 'throne', ""dauphin'"", 'strategi', 'non-engag', 'english', 'armi', 'edward', 'want']",2
4331,"['tradit', 'coron', 'citizen', 'reim', 'built', 'reinforc', ""city'"", 'defenc', 'edward', 'armi']",2
4332,"['disast', 'freak', 'hailstorm', 'encamp', 'armi', '1,000', 'english', 'death', 'so-cal', 'monday', 'easter', '1360', ""edward'"", 'armi', 'forc']",2
4333,"['brétigni', 'treati', 'brétigni', '(8', '1360', 'treati', 'ratifi', 'calai', 'octob', 'return']",2
4334,"['ransom', 'million', 'crown', 'edward', 'crown']",2
4335,"['french', 'king', 'john', 'ii', 'held', 'captiv', 'england', 'treati', 'brétigni', 'ransom', '3', 'million', 'crown', 'hostag', 'held']",2
4336,"['nobl', 'inhabit', 'pari', 'citizen', 'nineteen', 'franc', 'hostag', 'held', 'john', 'return']",2
4337,"['hostag', 'english-held', 'calai', 'escap', 'captiv']",2
4338,"['french', 'crown', 'odd', 'navarr', 'southern', 'gasconi', '1354', '1363', 'navarres', 'captiv', 'john', 'ii', 'polit', 'weak', 'dauphin']",2
4339,"['iii', 'navarres', 'prospect', 'gain', 'control', 'consequ', 'mind', 'edward', 'peac', 'negoti']",2
4340,"['franc', 'month', ""dauphin'"", 'day', 'coron']",2
4341,"['1366', 'civil', 'war', 'success', 'castil', 'modern', 'spain', 'forc', 'ruler', 'peter', 'castil', 'pitch', 'half-broth', 'henri', 'trastámara']",2
4342,"['french', 'forc', 'led', 'bertrand', 'du', 'guesclin', 'breton', 'humbl', ""france'"", 'war']",2
4343,"['peter', 'appeal', 'england', ""aquitaine'"", 'princ', 'forthcom', 'forc', 'peter', 'exil', 'aquitain', 'princ', ""peter'"", 'treati', 'brétigni', 'led']",2
4344,"['anglo-gascon', 'armi', 'castil', 'peter', 'restor', 'power', ""trastámara'"", 'armi', 'defeat', 'battl']",2
4345,"['castilian', 'fund', 'princ', 'fail', 'princ', 'suffer', 'return', 'armi', 'aquitain', 'pay', 'debt', 'incur', 'castil', 'campaign', 'princ']",2
4346,"['lord', 'albret', 'fought', ""prince'"", 'war', 'albret', 'discont', 'influx', 'english', 'administr']",2
4347,"['charl', 'v', 'refus', 'pay', 'tax']",2
4348,[],2
4349,[],2
4350,"['princ', 'castil', 'henri', 'de', 'trastámara', 'led', 'invas', ""peter'"", 'death', 'battl', 'montiel', 'march', '1369', 'castilian', 'regim']",2
4351,"['august', '1373', 'john', 'gaunt', 'john', 'de', 'montfort', 'duke', 'brittani', 'led', 'forc', '9,000', 'calai', 'chevauché', 'success']",2
4352,"['resist', 'french', 'forc', 'english', 'forc', 'order', 'charl', 'v', 'french', 'battl']",2
4353,"['found', 'allier', 'french', 'forc', 'difficulti']",2
4354,[],2
4355,[],2
4356,"['princ', 'return', 'england', 'januari', '1371', 'father', 'edward', 'iii', 'elderli', 'poor', ""prince'"", 'debilit', 'die', '8', 'june']",2
4357,"['june', '1377', 'succeed', ""prince'"", 'son', 'richard', 'ii', 'edward', 'angoulêm', 'son']",2
4358,"['armi', 'leadership', 'du', 'guesclin', 'push']",2
4359,"['appoint', 'regent', 'monarch', 'regent', 'appoint', 'richard', 'ii', 'power', 'kingship', 'date', '1377', '1377', '1380', 'power', 'council']",2
4360,"[""king'"", 'john', 'gaunt', 'gaunt', 'richard', 'face', 'reign', 'peasant', 'revolt', 'led']",2
4361,"['scottish', 'adventur', 'calai', 'french', 'unpopular']",2
4362,"['juli', '1380', 'earl', 'buckingham', 'command', 'expedit', 'franc', 'aid', ""england'"", 'alli', 'duke', 'brittani', 'french', 'refus', 'battl']",2
4363,"['forc', 'chevauché', 'novemb', 'sieg', 'nant', 'duke', 'brittani', 'appear', 'face', 'loss']",2
4364,"['king', 'charl', 'vi', 'treati', 'guérand']",2
4365,"['death', 'charl', 'v', 'du', 'guesclin', '1380', 'franc', 'lost', 'leadership', 'overal', 'momentum', 'war', 'charl', 'vi', 'succeed']",2
4366,"['regenc', 'led', 'manag', 'grip', 'govern', 'affair', '1388', 'charl', 'achiev', 'royal']",2
4367,"['franc', 'face', 'widespread', 'plagu', 'recess', 'taxat', 'put', 'french', 'peasantri', 'urban', 'commun', 'war', 'effort', 'england', 'royal']",2
4368,"['revolt', '1382', 'charl', 'v', 'abolish', 'tax', 'deathb', 'attempt', 'reinstat', 'stir']",2
4369,"['philip', 'ii', 'burgundi', 'french', 'king', 'burgundian-french', 'armi', 'fleet', '1,200', 'ship', 'zeeland', 'slui', 'summer', 'autumn', '1386']",2
4370,"[""philip'"", 'brother', 'john', 'berri', 'appear', 'autumn', 'weather', 'prevent', 'fleet', 'invad']",2
